item_id,category_name,item_description,item_title,business_line,tf_code
1105068,مربا,"سیب سبز ممتاز، بدون مواد نگهدارنده، دارچین  ",مربای سیب و دارچین,Cafe,53zmnr
1106465,صبحانه,"دو عدد تخم مرغ ، شیره انگور و خرما ، خرما ، ادویه مخصوص",دوشاب یومورتا,Cafe,53zmnr
1106468,صبحانه,۴۰۰ گرم عدسی به همراه ادویه ,عدسی,Cafe,53zmnr
1106472,صبحانه,"۲۵۰ گرم ، کره محلی ، مربا توت فرنگی بدون نگهدارنده ، نان تست",کره مربا توت فرنگی,Cafe,53zmnr
1106473,صبحانه,"۲۵۰گرم ، کره محلی ، مربا هویج بدون مواد نگهدارنده ، نان تازه",کره مربا هویج,Cafe,53zmnr
1106476,صبحانه,"۱۵۰ گرم ، ارده ، شیره انگور بدون مواد نگهدارنده ، گردو دندونی",ارده شیره,Cafe,53zmnr
1107665,صبحانه و میان وعده,"400 گرم خوراک عدسی، نصف نان بربری یا سنگک، یک عدد لیمو ترش یا نارنج تازه",خوراک عدسی,Restaurant,5z6l8w
1108299,صبحانه و میان وعده,یک نفره,خوراک لوبیا,Restaurant,5goxk4
1109115,صبحانه,"400 گرم، عدس،سیب زمینی، رب، پیاز داغ، دورچین: سبزی خوردن، نان تنوری",عدسی,Restaurant,51l9lm
1109386,صبحانه,,عدسی,Restaurant,2p69mz
1109387,صبحانه,,لوبیا و قارچ,Restaurant,2p69mz
1109388,صبحانه,,عدسی لوبیا,Restaurant,2p69mz
1109392,صبحانه,,خامه عسل,Restaurant,2p69mz
1109413,صبحانه,,پنیر گوجه خیار,Restaurant,2p69mz
1109416,صبحانه,,پنیر گردو,Restaurant,2p69mz
1109418,صبحانه,,خامه مربا,Restaurant,2p69mz
1109422,صبحانه,,کره مربا,Restaurant,2p69mz
1109444,صبحانه,"25 گرم کره، چهار عدد مربا انجیر، نصف نان بربری یا سنگک، یک عدد قاشق مرباخوری",کره و مربا انجیر,Restaurant,2gxrl4
1109447,صبحانه,"250 گرم کره، ۹۰ گرم مربا به، نصف نان بربری یا سنگک، یک عدد قاشق مرباخوری",کره و مربا به,Restaurant,2gxrl4
1109452,صبحانه,"25 گرم کره، ۹۰ گرم مارمالاد آلبالو، نصف نان بربری یا سنگک، یک عدد قاشق مرباخوری",کره و مارمالاد آلبالو,Restaurant,2gxrl4
1109460,صبحانه," پنیر تبریز، گردو تبریز، نصف نان بربری یا سنگک، یک عدد قاشق",پنیر گردو,Restaurant,2gxrl4
1110418,صبحانه,,کروسان پنیر و گردو,Cafe,2gx877
1110999,صبحانه,"املت گوجه، خوراک لوبیا و قارچ، املت مخصوص کافه چی، خامه، پنیر، مربا، عسل، چای سیاه سیب زمینی سرخ کرده، پیاز، لیموترش، خیارشور یا ترشی، زیتون، فلفل سبز، دو تکه نان سنگک یا بربری",صبحانه ویژه کافه چی,Cafe,29pn1g
1111003,صبحانه,"پنیر، کره، مربا، تخم مرغ، گردو، گوجه، دو تکه نان",بشقاب ایرانی,Cafe,29pn1g
1111004,صبحانه,"400 گرم خوراک لوبیا و قارچ، دورچین: لیمو ترش، ریحان، دو تکه نان سنگک یا بربری",خوراک لوبیا و قارچ,Cafe,29pn1g
1111537,صبحانه و میان وعده,,لقمه پنیر و خیار و گوجه,Restaurant,2y4z7g
1113385,صبحانه,"پنیر کوزه، دو عدد تخم مرغ، نان چاباتا، خیارشور، چیپس خلالی",پنیر برشته,Cafe,24w1rx
1116994,صبحانه,"تخم مرغ آب پز، خرما، گردو، پنیر، کره، مربا یک نفره",پک صبحانه سرد ویژه,Restaurant,5w36gz
1116995,صبحانه,"400 گرم سوسیس بندری، 400 گرم املت، 400 گرم دو پیازه سیب زمینی، خرما، پنیر، گردو، ژامبون، گوجه فرنگی، خیارشور، نان",پک صبحانه گرم ویژه,Restaurant,5w36gz
1116975,صبحانه,,پک صبحانه سرد اقتصادی,Restaurant,5w36gz
1116976,صبحانه,,پک صبحانه گرم اقتصادی,Restaurant,5w36gz
1116929,صبحانه,,دو پیازه سیب زمینی اقتصادی,Restaurant,5w36gz
1116933,صبحانه,,سوسیس بندری اقتصادی,Restaurant,5w36gz
1116935,صبحانه,,سالاد الویه اقتصادی,Restaurant,5w36gz
1116937,صبحانه,,سوسیس سیب زمینی اقتصادی,Restaurant,5w36gz
1117914,صبحانه,"دو عدد تخم مرغ، دو تکه سوسیس هات داگ گوشت 60 درصد، دورچین: سالاد مخصوص بارن یک نفره، چهار تکه نان سنگک",بشقاب هات داگ,Cafe,21lol8
1118276,صبحانه,"پنير یک نفره، کره یک نفره، مربا هويج، گردو، خيار، گوجه، نان بربری",صبحانه ایرانی,Restaurant,27ny8o
1118381,صبحانه,,کره و پنیر,Restaurant,53k1g3
1118501,صبحانه ,"نیمرو، خامه، کره، پنیر، مربا هویج، عسل، زیتون، نان سنگک",سینی مخصوص ایرانی,Restaurant,2nxnp9
1118503,صبحانه ,"کره، مربا، پنیر، عسل",صبحانه ایرانی معمولی,Restaurant,2nxnp9
1120336,صبحانه,"املت، کشنیز، تربچه، زیتون، ریحان، خیارشور، گردو و کشمش، ارده، پنیر با کنجد",صبحانه ایرانی,Restaurant,23z79l
1121331,صبحانه,"پنیر، خامه، عسل،  ریحان، گوجه، خیار، دو عدد تخم مرغ نیمرو، گردو، نصف نان ",صبحانه ایرانی,Cafe,51owo6
1121835,صبحانه,"سه عدد تخم مرغ، پنیر صبحانه خامه ای، روغن، سبزیجات معطر ایرانی، زرد چوبه",پنیر بؤرشته,Restaurant,5mk98g
1121971,صبحانه,"پنیر، گردو، کره، حلوا شکرب، گوجه، خیار، خرما، نان سنگک تاره",صبحانه سرد,Restaurant,5rp641
1122875,صبحانه,"دو عدد تخم مرغ،  (سبزی،پیاز،ریحان،فلفل،خیارشور)، یک عدد بربری کامل",سوسیس سیب زمینی,Restaurant,2rw864
1122876,صبحانه," (سبزی،پیاز،ریحان،فلفل،خیارشور)، یک عدد بربری کامل",عدسی (یک پرس),Restaurant,2rw864
1121633,صبحانه,,صبحانه ایرانی سرد,Restaurant,5z6lzw
1124624,صبحانه و میان وعده,یک پرس یک نفره,عدسی,Restaurant,54x76z
1125401,صبحانه,"پنیر، کره یا خامه، گردو، نیمرو، عسل، خیار، گوجه، نان",صبحانه ایرانی,Cafe,57myxz
1125419,صبحانه,"لوبیا، فیله مرغ، قارچ، کره، رب دست ساز کافه یوک، لیمو، ریحان، سنگک",لوبیا فیله,Cafe,57myxz
1125467,صبحانه,"لوبیا، رب دست ساز کافه یوک، کره، لیمو، ریحان، سنگک",لوبیا گرم,Cafe,57myxz
1125475,صبحانه,"پنیر، گردو، نان تست، خیار، گوجه، ادویه",تست پنیر و گردو,Cafe,57myxz
1127644,تست و برانچ,"تست سبوس، پنیر خامه ای، گوجه، خیار، نمک


",تست پنیر و گوجه,Cafe,5r6op4
1127646,تست و برانچ,"تست سبوس ، پنیر خامه ای، گردو

",تست پنیر و گردو,Cafe,5r6op4
1125180,میان وعده,یک عدد,لقمه نان و پنیر,Cafe,2rp96w
1128798,صبحانه," پنیر، کره، مربا، خامه، عسل، میوه، دورچین، گردو ",صبحانه سرد,Cafe,2pzng2
1129200,صبحانه و میان وعده,"500 گرم، عدس، سيب زمينی، دورچین: لیمو، یک تکه نان بربری",عدسی,Cafe,2z6kzm
1129937,صبحانه,,خوراک لوبیا,Restaurant,5xw783
1130199,صبحانه,یک پرس یک نفره,لوبیا با قارچ,Restaurant,2kklz4
1130200,صبحانه,یک پرس یک نفره,عدسی,Restaurant,2kklz4
1130681,صبحانه,قورمه چدنی گووسفندی ,قورمه چدنی,Restaurant,59ozr5
1130988,صبحانه,"دو عدد تخم، کره، شوید خشک، پنیر",پنیر برشته,Cafe,5w118z
1131318,صبحانه,"چهار عدد ساندویج، اسنک کوچک، نان پنیر گوجه، نان پنیر خیار، نان کره مربا آلبالو، نان کره مربا هویج",پک صبحانه مدرسه سالم  سبز,Cafe,2w7k66
1131329,صبحانه," چهار عدد ساندویج کوچک، نان تست ارده خرما، نان تست نوتلا شکلات، نان تست پنیر گردو، نان تست کره بادام زمینی",پک صبحانه سالم طلایی,Cafe,2w7k66
1132658,صبحانه,,پنیر برشته,Cafe,2myp31
1132659,صبحانه,,دوشاب یومورتا,Cafe,2myp31
1132770,صبحانه,"نیمرو، پنیر، گردو، خرما، گوجه فرنگی، خیار، خامه، عسل، مربا",صبحانه سنتی ایرانی,Cafe,58kr93
1132937,صبحانه و میان وعده," عدسی،  سیب زمینی، نان","عدسی (یک پرس)	",Cafe,58py4p
1133171,صبحانه,"نان تست دو نفره، پنیر خامه ای، گوجه",تست پنیر و گوجه,Cafe,5o1pgn
1133172,صبحانه,"نان تست دو نفره، مربای میوه، کره",تست کره و مربا شاهتوت,Cafe,5o1pgn
1133174,صبحانه,"نان تست دو نفره، پنیر خامه ای ، گردو تازه",تست پنیر و گردو,Cafe,5o1pgn
1133183,صبحانه,"نان تست دو نفره، مربای میوه، کره	
 ",تست کره و مربا آلبالو,Cafe,5o1pgn
1133184,صبحانه,"نان تست دو نفره، مربای میوه، کره",تست کره و مربا توت فرنگی,Cafe,5o1pgn
1133186,صبحانه,"۳۰۰ گرم، عدس، رب، پیاز داغ، همراه با سه الی چهار تکه نان بربری یا سنگک",خوراک عدسی,Cafe,2y9yx4
1133187,صبحانه,"۳۰۰ گرم، لوبیا چیتی، رب، پیاز داغ، همراه با سه الی چهار تکه نان بربری یا سنگک",خوراک لوبیا,Cafe,2y9yx4
1133934,صبحانه,یک نفره,عدسی,Restaurant,2lxz8l
1133935,صبحانه,یک نفره,لوبیا با قارچ,Restaurant,2lxz8l
1133936,صبحانه,"25 گرم کره، 25 گرم مربا، بدون نان",کره مربا,Restaurant,2lxz8l
1133937,صبحانه,"50 گرم خامه، 25 گرم مربا، بدون نان",خامه مربا,Restaurant,2lxz8l
1133938,صبحانه,"50 گرم سرشیر، 25 گرم مربا، بدون نان",سرشیر و مربا,Restaurant,2lxz8l
1133939,صبحانه,"60 گرم پنیر پاستوریزه، بدون نان",پنیر,Restaurant,2lxz8l
1132679,سایر محصولات,,مربا شاتوت (250 گرم),Cafe,2myp31
1132681,سایر محصولات,,مربا توت فرنگی (250 گرم),Cafe,2myp31
1132682,سایر محصولات,,مربا آلبالو (250 گرم),Cafe,2myp31
1132683,صبحانه,,ارده خرما,Cafe,2myp31
1132684,صبحانه,,ارده و شیره,Cafe,2myp31
1134650,صبحانه,"یک پرس عدسی، به همراه نان بربری",عدسی,Restaurant,29p41z
1133930,صبحانه,,نرگسی اسفناج,Restaurant,2lxz8l
1136547,صبحانه,"یک نفره، پنیر سفید مزه دار شده، گردو، دو عدد تخم مرغ، گوجه، سس مارینارا، به همراه نصف نان سنگک، دورچین: سبزی خوردن",صبحانه ایرانی,Restaurant,23k3rg
1136548,صبحانه,,لوبیا با قارچ,Restaurant,23k3rg
1136643,صبحانه,یک پرس یک نفره,عدسی,Restaurant,51lk9g
1136644,صبحانه,یک پرس یک نفره,لوبیا,Restaurant,51lk9g
1134908,صبحانه,"300 گرم، عدسی، سیب زمینی",عدسی گرم,Cafe,28wk7y
1137342,صبحانه,,لقمه ارده شیره,Restaurant,57nmyw
1137343,صبحانه,,لقمه پنیر تبریزی,Restaurant,57nmyw
1137344,صبحانه,یک پرس یک نفره,عدسی,Restaurant,57nmyw
1137347,صبحانه,به همراه پنج تکه نان بربری یا سنگک,صبحانه ایرانی,Restaurant,57nmyw
1137348,صبحانه,به همراه پنج تکه نان بربری یا سنگک,کره مربا توت فرنگی,Restaurant,57nmyw
1137349,صبحانه,به همراه پنج تکه نان بربری یا سنگک,کره مربا هویج,Restaurant,57nmyw
1137350,صبحانه,به همراه پنج تکه نان بربری یا سنگک,کره مربا سیب دارچین,Restaurant,57nmyw
1137355,صبحانه,به همراه پنج تکه نان بربری یا سنگک,سرشیر عسل,Restaurant,57nmyw
1137356,صبحانه,به همراه پنج تکه نان بربری یا سنگک,خامه مربا توت فرنگی,Restaurant,57nmyw
1137357,صبحانه,به همراه پنج تکه نان بربری یا سنگک,خامه عسل,Restaurant,57nmyw
1137433,صبحانه و میان وعده,"200 گرم، دورچین: سه تکه نان باگت سبوس دار، خیارشور",عدسی,Restaurant,21lkyg
1137719,صبحانه,"کره، خامه، گردو، پنیر، عسل، چای",بشقاب ایرانی,Cafe,2kk663
1137963,صبحانه و میان وعده,,تست پنیر و گردو,Cafe,2o93o6
1138234,صبحانه,,خوراک لوبیا (پرسی),Restaurant,57nm6k
1138235,صبحانه,,خوراک عدسی (پرسی),Restaurant,57nm6k
1139242,صبحانه,"یک نفره، پوره سیب زمینی ترکیب شده با کره حیوانی، پنیر کودا ترکیب شده باشیر، فیله مرغ، پنیر پیتزا، سبزیحات معطر، دورچین، باقلوای تازه، آبمیوه طبیعی، پیاز، سبزی خوردن، خیارشور، لیمو نان سنگگ",سیبپینا,Restaurant,2r9zz3
